sentence_key	texte_expe	XP_type	item	type-de-phrase	TOCHANGE_FI	audio_type	task_question_type	list	spk_sex	spk_id	OLDspk_id	num_syll	stim_num	wh-type	presence-eske	The Voice Contest	wh-in-situ-final	func-wh	OK_praat_seg	neg	texte	OK_Expe_perception	dossier-brat	orig_filename	nombre-de-mots	pos-wh	quality-wh	rheto-wh	subj-DP	subj-clit	subj-ce	nombre-subj	inverted-subj	comp	nombre-comp	lex-restr	partitif	est-ce-que	nombre_verbes	flexion-et	type-de-verbe-et	extraction-site	notes	partie-a-enlever	nombre-partie-a-enlever-mots	nombre-mots-a-enlever	dislocation-droite	attention-dernier-mot	fin-partie-enlever	locuteur	OLD_sentence_key	texte_turn_brut	spk_age	OLDOLD_sentence_key
151-XP_mbrola-is.it.question-yn-clair-38-B-NO-11-Q-F-WE2_J002_1647	c'était à une occasion particulière ?	XP_mbrola	38	yn	NO	clair	is.it.question	B	F	Q	WT646	11	151	NO	NO	3	NO	NO	YES	NO	c'était à une occasion particulière ?	YES		WE2_J002_1647																										spk2	043-yn-CL-47-C-0-11-BA-F-WE2_J002_1647		NOAGE	043-yn-CL-47-B-0-11-BA-F-WE2_J002_1647
152-XP_mbrola-is.it.question-yn-delex-38-C-NO-11-Q-F-WE2_J002_1647	c'était à une occasion particulière ?	XP_mbrola	38	yn	NO	delex	is.it.question	C	F	Q	WT646	11	152	NO	NO	3	NO	NO	YES	NO	c'était à une occasion particulière ?	YES		WE2_J002_1647																										spk2	163-yn-DE-47-B-0-11-BA-F-WE2_J002_1647		NOAGE	163-yn-DE-47-A-0-11-BA-F-WE2_J002_1647
077-XP_delex-is.it.decla-yn-delex-39-A-NO-5-P-F-WE2_J007_8973	tu parles d'autres langues ?	XP_delex	39	yn	NO	delex	is.it.decla	A	F	P	WT075	5	077	NO	NO	4	NO	NO	YES	NO	et toi tu parles d'autres langues ?	YES		WE2_J007_8973																										spk1	174-yn-DE-58-C-0-05-AZ-F-WE2_J007_8973		15/25	174-yn-DE-58-C-0-05-AZ-F-WE2_J007_8973
078-XP_delex-is.it.question-yn-delex-39-B-NO-5-P-F-WE2_J007_8973	tu parles d'autres langues ?	XP_delex	39	yn	NO	delex	is.it.question	B	F	P	WT075	5	078	NO	NO	4	NO	NO	YES	NO	et toi tu parles d'autres langues ?	YES		WE2_J007_8973																										spk1	174-yn-DE-58-C-0-05-AZ-F-WE2_J007_8973		15/25	174-yn-DE-58-C-0-05-AZ-F-WE2_J007_8973
153-XP_mbrola-is.it.decla-yn-clair-39-C-NO-5-K-F-WE2_J003_162	t'as déjà voyagé ?	XP_mbrola	39	yn	NO	clair	is.it.decla	C	F	K	DC528	05	153	NO	NO	4	NO	NO	YES	NO	et t'as déjà voyagé ?	YES		WE2_J003_162																										spk1	044-yn-CL-48-B-0-05-AR-F-WE2_J003_162		15/25	044-yn-CL-48-C-0-05-AR-F-WE2_J003_162
154-XP_mbrola-is.it.decla-yn-delex-39-D-NO-5-K-F-WE2_J003_162	t'as déjà voyagé ?	XP_mbrola	39	yn	NO	delex	is.it.decla	D	F	K	DC528	05	154	NO	NO	4	NO	NO	YES	NO	et t'as déjà voyagé ?	YES		WE2_J003_162																										spk1	164-yn-DE-48-A-0-05-AR-F-WE2_J003_162		15/25	164-yn-DE-48-B-0-05-AR-F-WE2_J003_162
155-XP_mbrola-is.it.question-yn-clair-39-A-NO-5-K-F-WE2_J003_162	t'as déjà voyagé ?	XP_mbrola	39	yn	NO	clair	is.it.question	A	F	K	DC528	05	155	NO	NO	4	NO	NO	YES	NO	et t'as déjà voyagé ?	YES		WE2_J003_162																										spk1	044-yn-CL-48-B-0-05-AR-F-WE2_J003_162		15/25	044-yn-CL-48-C-0-05-AR-F-WE2_J003_162
156-XP_mbrola-is.it.question-yn-delex-39-B-NO-5-K-F-WE2_J003_162	t'as déjà voyagé ?	XP_mbrola	39	yn	NO	delex	is.it.question	B	F	K	DC528	05	156	NO	NO	4	NO	NO	YES	NO	et t'as déjà voyagé ?	YES		WE2_J003_162																										spk1	164-yn-DE-48-A-0-05-AR-F-WE2_J003_162		15/25	164-yn-DE-48-B-0-05-AR-F-WE2_J003_162
079-XP_delex-is.it.decla-yn-delex-40-B-NO-5-K-F-WE2_J009_4880	ça s'est bien passé ?	XP_delex	40	yn	NO	delex	is.it.decla	B	F	K	DC528	5	079	NO	NO	4	NO	NO	YES	NO	ça s'est bien passé ?	YES		WE2_J009_4880																										spk1	176-yn-DE-60-A-0-05-AR-F-WE2_J009_4880		15/25	176-yn-DE-60-B-0-05-AR-F-WE2_J009_4880
080-XP_delex-is.it.question-yn-delex-40-A-NO-5-K-F-WE2_J009_4880	ça s'est bien passé ?	XP_delex	40	yn	NO	delex	is.it.question	A	F	K	DC528	5	080	NO	NO	4	NO	NO	YES	NO	ça s'est bien passé ?	YES		WE2_J009_4880																										spk1	176-yn-DE-60-A-0-05-AR-F-WE2_J009_4880		15/25	176-yn-DE-60-B-0-05-AR-F-WE2_J009_4880
157-XP_mbrola-is.it.decla-yn-clair-40-B-NO-4-K-F-WE2_J003_2511	t'y vas toute seule ?	XP_mbrola	40	yn	NO	clair	is.it.decla	B	F	K	DC528	04	157	NO	NO	4	NO	NO	YES	NO	et t'y vas toute seule ?	YES		WE2_J003_2511																										spk1	045-yn-CL-49-A-0-04-AR-F-WE2_J003_2511		15/25	045-yn-CL-49-A-0-04-AR-F-WE2_J003_2511
158-XP_mbrola-is.it.decla-yn-delex-40-C-NO-4-K-F-WE2_J003_2511	t'y vas toute seule ?	XP_mbrola	40	yn	NO	delex	is.it.decla	C	F	K	DC528	04	158	NO	NO	4	NO	NO	YES	NO	et t'y vas toute seule ?	YES		WE2_J003_2511																										spk1	165-yn-DE-49-C-0-04-AR-F-WE2_J003_2511		15/25	165-yn-DE-49-C-0-04-AR-F-WE2_J003_2511
159-XP_mbrola-is.it.question-yn-clair-40-D-NO-4-K-F-WE2_J003_2511	t'y vas toute seule ?	XP_mbrola	40	yn	NO	clair	is.it.question	D	F	K	DC528	04	159	NO	NO	4	NO	NO	YES	NO	et t'y vas toute seule ?	YES		WE2_J003_2511																										spk1	045-yn-CL-49-A-0-04-AR-F-WE2_J003_2511		15/25	045-yn-CL-49-A-0-04-AR-F-WE2_J003_2511
160-XP_mbrola-is.it.question-yn-delex-40-A-NO-4-K-F-WE2_J003_2511	t'y vas toute seule ?	XP_mbrola	40	yn	NO	delex	is.it.question	A	F	K	DC528	04	160	NO	NO	4	NO	NO	YES	NO	et t'y vas toute seule ?	YES		WE2_J003_2511																										spk1	165-yn-DE-49-C-0-04-AR-F-WE2_J003_2511		15/25	165-yn-DE-49-C-0-04-AR-F-WE2_J003_2511
161-XP_mbrola-is.it.decla-yn-clair-41-A-NO-5-K-F-WE2_J003_3026	tu lis les journaux ?	XP_mbrola	41	yn	NO	clair	is.it.decla	A	F	K	DC528	05	161	NO	NO	4	NO	NO	YES	NO	sinon tu lis les journaux ?	YES		WE2_J003_3026																										spk1	046-yn-CL-50-C-0-05-AR-F-WE2_J003_3026		15/25	046-yn-CL-50-B-0-05-AR-F-WE2_J003_3026
162-XP_mbrola-is.it.decla-yn-delex-41-B-NO-5-K-F-WE2_J003_3026	tu lis les journaux ?	XP_mbrola	41	yn	NO	delex	is.it.decla	B	F	K	DC528	05	162	NO	NO	4	NO	NO	YES	NO	sinon tu lis les journaux ?	YES		WE2_J003_3026																										spk1	166-yn-DE-50-B-0-05-AR-F-WE2_J003_3026		15/25	166-yn-DE-50-A-0-05-AR-F-WE2_J003_3026
163-XP_mbrola-is.it.question-yn-clair-41-C-NO-5-K-F-WE2_J003_3026	tu lis les journaux ?	XP_mbrola	41	yn	NO	clair	is.it.question	C	F	K	DC528	05	163	NO	NO	4	NO	NO	YES	NO	sinon tu lis les journaux ?	YES		WE2_J003_3026																										spk1	046-yn-CL-50-C-0-05-AR-F-WE2_J003_3026		15/25	046-yn-CL-50-B-0-05-AR-F-WE2_J003_3026
164-XP_mbrola-is.it.question-yn-delex-41-D-NO-5-K-F-WE2_J003_3026	tu lis les journaux ?	XP_mbrola	41	yn	NO	delex	is.it.question	D	F	K	DC528	05	164	NO	NO	4	NO	NO	YES	NO	sinon tu lis les journaux ?	YES		WE2_J003_3026																										spk1	166-yn-DE-50-B-0-05-AR-F-WE2_J003_3026		15/25	166-yn-DE-50-A-0-05-AR-F-WE2_J003_3026
165-XP_mbrola-is.it.decla-yn-clair-42-D-NO-4-P-F-WE2_J006_5495	tu as un Facebook ?	XP_mbrola	42	yn	NO	clair	is.it.decla	D	F	P	WT075	04	165	NO	NO	4	NO	NO	YES	NO	tu as f- tu as un Facebook ?	YES		WE2_J006_5495																										spk1	047-yn-CL-51-B-0-04-AZ-F-WE2_J006_5495		15/25	047-yn-CL-51-C-0-04-AZ-F-WE2_J006_5495
166-XP_mbrola-is.it.decla-yn-delex-42-A-NO-4-P-F-WE2_J006_5495	tu as un Facebook ?	XP_mbrola	42	yn	NO	delex	is.it.decla	A	F	P	WT075	04	166	NO	NO	4	NO	NO	YES	NO	tu as f- tu as un Facebook ?	YES		WE2_J006_5495																										spk1	167-yn-DE-51-A-0-04-AZ-F-WE2_J006_5495		15/25	167-yn-DE-51-B-0-04-AZ-F-WE2_J006_5495
167-XP_mbrola-is.it.question-yn-clair-42-B-NO-4-P-F-WE2_J006_5495	tu as un Facebook ?	XP_mbrola	42	yn	NO	clair	is.it.question	B	F	P	WT075	04	167	NO	NO	4	NO	NO	YES	NO	tu as f- tu as un Facebook ?	YES		WE2_J006_5495																										spk1	047-yn-CL-51-B-0-04-AZ-F-WE2_J006_5495		15/25	047-yn-CL-51-C-0-04-AZ-F-WE2_J006_5495
168-XP_mbrola-is.it.question-yn-delex-42-C-NO-4-P-F-WE2_J006_5495	tu as un Facebook ?	XP_mbrola	42	yn	NO	delex	is.it.question	C	F	P	WT075	04	168	NO	NO	4	NO	NO	YES	NO	tu as f- tu as un Facebook ?	YES		WE2_J006_5495																										spk1	167-yn-DE-51-A-0-04-AZ-F-WE2_J006_5495		15/25	167-yn-DE-51-B-0-04-AZ-F-WE2_J006_5495
169-XP_mbrola-is.it.decla-yn-clair-43-C-NO-5-P-F-WE2_J006_5781	tu as un compte Twitter ?	XP_mbrola	43	yn	NO	clair	is.it.decla	C	F	P	WT075	05	169	NO	NO	4	NO	NO	YES	NO	et euh tu as un compte Twitter ?	YES		WE2_J006_5781																										spk1	048-yn-CL-52-A-0-05-AZ-F-WE2_J006_5781		15/25	048-yn-CL-52-A-0-05-AZ-F-WE2_J006_5781
170-XP_mbrola-is.it.decla-yn-delex-43-D-NO-5-P-F-WE2_J006_5781	tu as un compte Twitter ?	XP_mbrola	43	yn	NO	delex	is.it.decla	D	F	P	WT075	05	170	NO	NO	4	NO	NO	YES	NO	et euh tu as un compte Twitter ?	YES		WE2_J006_5781																										spk1	168-yn-DE-52-C-0-05-AZ-F-WE2_J006_5781		15/25	168-yn-DE-52-C-0-05-AZ-F-WE2_J006_5781
171-XP_mbrola-is.it.question-yn-clair-43-A-NO-5-P-F-WE2_J006_5781	tu as un compte Twitter ?	XP_mbrola	43	yn	NO	clair	is.it.question	A	F	P	WT075	05	171	NO	NO	4	NO	NO	YES	NO	et euh tu as un compte Twitter ?	YES		WE2_J006_5781																										spk1	048-yn-CL-52-A-0-05-AZ-F-WE2_J006_5781		15/25	048-yn-CL-52-A-0-05-AZ-F-WE2_J006_5781
172-XP_mbrola-is.it.question-yn-delex-43-B-NO-5-P-F-WE2_J006_5781	tu as un compte Twitter ?	XP_mbrola	43	yn	NO	delex	is.it.question	B	F	P	WT075	05	172	NO	NO	4	NO	NO	YES	NO	et euh tu as un compte Twitter ?	YES		WE2_J006_5781																										spk1	168-yn-DE-52-C-0-05-AZ-F-WE2_J006_5781		15/25	168-yn-DE-52-C-0-05-AZ-F-WE2_J006_5781
173-XP_mbrola-is.it.decla-yn-clair-44-B-NO-5-R-F-WE2_J007_3498	tu veux que je te raconte ?	XP_mbrola	44	yn	NO	clair	is.it.decla	B	F	R	WZ853	05	173	NO	NO	3	NO	NO	YES	NO	tu veux que je te raconte ?	YES		WE2_J007_3498																										spk2	051-yn-CL-55-A-0-05-BB-F-WE2_J007_3498		NOAGE	051-yn-CL-55-A-0-05-BB-F-WE2_J007_3498
174-XP_mbrola-is.it.decla-yn-delex-44-C-NO-5-R-F-WE2_J007_3498	tu veux que je te raconte ?	XP_mbrola	44	yn	NO	delex	is.it.decla	C	F	R	WZ853	05	174	NO	NO	3	NO	NO	YES	NO	tu veux que je te raconte ?	YES		WE2_J007_3498																										spk2	171-yn-DE-55-C-0-05-BB-F-WE2_J007_3498		NOAGE	171-yn-DE-55-C-0-05-BB-F-WE2_J007_3498
175-XP_mbrola-is.it.question-yn-clair-44-D-NO-5-R-F-WE2_J007_3498	tu veux que je te raconte ?	XP_mbrola	44	yn	NO	clair	is.it.question	D	F	R	WZ853	05	175	NO	NO	3	NO	NO	YES	NO	tu veux que je te raconte ?	YES		WE2_J007_3498																										spk2	051-yn-CL-55-A-0-05-BB-F-WE2_J007_3498		NOAGE	051-yn-CL-55-A-0-05-BB-F-WE2_J007_3498
176-XP_mbrola-is.it.question-yn-delex-44-A-NO-5-R-F-WE2_J007_3498	tu veux que je te raconte ?	XP_mbrola	44	yn	NO	delex	is.it.question	A	F	R	WZ853	05	176	NO	NO	3	NO	NO	YES	NO	tu veux que je te raconte ?	YES		WE2_J007_3498																										spk2	171-yn-DE-55-C-0-05-BB-F-WE2_J007_3498		NOAGE	171-yn-DE-55-C-0-05-BB-F-WE2_J007_3498
177-XP_mbrola-is.it.decla-yn-clair-45-A-NO-8-P-F-WE2_J007_4622	tu vas souvent au cinéma ?	XP_mbrola	45	yn	NO	clair	is.it.decla	A	F	P	WT075	08	177	NO	NO	3	NO	NO	YES	NO	ah ouais donc tu vas souvent au cinéma ?	YES		WE2_J007_4622																										spk1	052-yn-CL-56-C-0-08-AZ-F-WE2_J007_4622		15/25	052-yn-CL-56-B-0-08-AZ-F-WE2_J007_4622
178-XP_mbrola-is.it.decla-yn-delex-45-B-NO-8-P-F-WE2_J007_4622	tu vas souvent au cinéma ?	XP_mbrola	45	yn	NO	delex	is.it.decla	B	F	P	WT075	08	178	NO	NO	3	NO	NO	YES	NO	ah ouais donc tu vas souvent au cinéma ?	YES		WE2_J007_4622																										spk1	172-yn-DE-56-B-0-08-AZ-F-WE2_J007_4622		15/25	172-yn-DE-56-A-0-08-AZ-F-WE2_J007_4622
179-XP_mbrola-is.it.question-yn-clair-45-C-NO-8-P-F-WE2_J007_4622	tu vas souvent au cinéma ?	XP_mbrola	45	yn	NO	clair	is.it.question	C	F	P	WT075	08	179	NO	NO	3	NO	NO	YES	NO	ah ouais donc tu vas souvent au cinéma ?	YES		WE2_J007_4622																										spk1	052-yn-CL-56-C-0-08-AZ-F-WE2_J007_4622		15/25	052-yn-CL-56-B-0-08-AZ-F-WE2_J007_4622
180-XP_mbrola-is.it.question-yn-delex-45-D-NO-8-P-F-WE2_J007_4622	tu vas souvent au cinéma ?	XP_mbrola	45	yn	NO	delex	is.it.question	D	F	P	WT075	08	180	NO	NO	3	NO	NO	YES	NO	ah ouais donc tu vas souvent au cinéma ?	YES		WE2_J007_4622																										spk1	172-yn-DE-56-B-0-08-AZ-F-WE2_J007_4622		15/25	172-yn-DE-56-A-0-08-AZ-F-WE2_J007_4622
181-XP_mbrola-is.it.decla-yn-clair-46-D-NO-7-P-F-WE2_J007_6466	tu vas au marché de Noël ?	XP_mbrola	46	yn	NO	clair	is.it.decla	D	F	P	WT075	07	181	NO	NO	3	NO	NO	YES	NO	non mais c'est trop ça et tu vas au marché de Noël ?	YES		WE2_J007_6466																										spk1	053-yn-CL-57-B-0-07-AZ-F-WE2_J007_6466		15/25	053-yn-CL-57-C-0-07-AZ-F-WE2_J007_6466
182-XP_mbrola-is.it.decla-yn-delex-46-A-NO-7-P-F-WE2_J007_6466	tu vas au marché de Noël ?	XP_mbrola	46	yn	NO	delex	is.it.decla	A	F	P	WT075	07	182	NO	NO	3	NO	NO	YES	NO	non mais c'est trop ça et tu vas au marché de Noël ?	YES		WE2_J007_6466																										spk1	173-yn-DE-57-A-0-07-AZ-F-WE2_J007_6466		15/25	173-yn-DE-57-B-0-07-AZ-F-WE2_J007_6466
183-XP_mbrola-is.it.question-yn-clair-46-B-NO-7-P-F-WE2_J007_6466	tu vas au marché de Noël ?	XP_mbrola	46	yn	NO	clair	is.it.question	B	F	P	WT075	07	183	NO	NO	3	NO	NO	YES	NO	non mais c'est trop ça et tu vas au marché de Noël ?	YES		WE2_J007_6466																										spk1	053-yn-CL-57-B-0-07-AZ-F-WE2_J007_6466		15/25	053-yn-CL-57-C-0-07-AZ-F-WE2_J007_6466
184-XP_mbrola-is.it.question-yn-delex-46-C-NO-7-P-F-WE2_J007_6466	tu vas au marché de Noël ?	XP_mbrola	46	yn	NO	delex	is.it.question	C	F	P	WT075	07	184	NO	NO	3	NO	NO	YES	NO	non mais c'est trop ça et tu vas au marché de Noël ?	YES		WE2_J007_6466																										spk1	173-yn-DE-57-A-0-07-AZ-F-WE2_J007_6466		15/25	173-yn-DE-57-B-0-07-AZ-F-WE2_J007_6466
185-XP_mbrola-is.it.decla-yn-clair-47-C-NO-5-P-F-WE2_J007_8973	tu parles d'autres langues ?	XP_mbrola	47	yn	NO	clair	is.it.decla	C	F	P	WT075	05	185	NO	NO	4	NO	NO	YES	NO	et toi tu parles d'autres langues ?	YES		WE2_J007_8973																										spk1	054-yn-CL-58-A-0-05-AZ-F-WE2_J007_8973		15/25	054-yn-CL-58-A-0-05-AZ-F-WE2_J007_8973
186-XP_mbrola-is.it.decla-yn-delex-47-D-NO-5-P-F-WE2_J007_8973	tu parles d'autres langues ?	XP_mbrola	47	yn	NO	delex	is.it.decla	D	F	P	WT075	05	186	NO	NO	4	NO	NO	YES	NO	et toi tu parles d'autres langues ?	YES		WE2_J007_8973																										spk1	174-yn-DE-58-C-0-05-AZ-F-WE2_J007_8973		15/25	174-yn-DE-58-C-0-05-AZ-F-WE2_J007_8973
187-XP_mbrola-is.it.question-yn-clair-47-A-NO-5-P-F-WE2_J007_8973	tu parles d'autres langues ?	XP_mbrola	47	yn	NO	clair	is.it.question	A	F	P	WT075	05	187	NO	NO	4	NO	NO	YES	NO	et toi tu parles d'autres langues ?	YES		WE2_J007_8973																										spk1	054-yn-CL-58-A-0-05-AZ-F-WE2_J007_8973		15/25	054-yn-CL-58-A-0-05-AZ-F-WE2_J007_8973
188-XP_mbrola-is.it.question-yn-delex-47-B-NO-5-P-F-WE2_J007_8973	tu parles d'autres langues ?	XP_mbrola	47	yn	NO	delex	is.it.question	B	F	P	WT075	05	188	NO	NO	4	NO	NO	YES	NO	et toi tu parles d'autres langues ?	YES		WE2_J007_8973																										spk1	174-yn-DE-58-C-0-05-AZ-F-WE2_J007_8973		15/25	174-yn-DE-58-C-0-05-AZ-F-WE2_J007_8973
189-XP_mbrola-is.it.decla-yn-clair-48-B-NO-5-K-F-WE2_J009_4880	ça s'est bien passé ?	XP_mbrola	48	yn	NO	clair	is.it.decla	B	F	K	DC528	05	189	NO	NO	4	NO	NO	YES	NO	ça s'est bien passé ?	YES		WE2_J009_4880																										spk1	056-yn-CL-60-B-0-05-AR-F-WE2_J009_4880		15/25	056-yn-CL-60-C-0-05-AR-F-WE2_J009_4880
190-XP_mbrola-is.it.decla-yn-delex-48-C-NO-5-K-F-WE2_J009_4880	ça s'est bien passé ?	XP_mbrola	48	yn	NO	delex	is.it.decla	C	F	K	DC528	05	190	NO	NO	4	NO	NO	YES	NO	ça s'est bien passé ?	YES		WE2_J009_4880																										spk1	176-yn-DE-60-A-0-05-AR-F-WE2_J009_4880		15/25	176-yn-DE-60-B-0-05-AR-F-WE2_J009_4880
191-XP_mbrola-is.it.question-yn-clair-48-D-NO-5-K-F-WE2_J009_4880	ça s'est bien passé ?	XP_mbrola	48	yn	NO	clair	is.it.question	D	F	K	DC528	05	191	NO	NO	4	NO	NO	YES	NO	ça s'est bien passé ?	YES		WE2_J009_4880																										spk1	056-yn-CL-60-B-0-05-AR-F-WE2_J009_4880		15/25	056-yn-CL-60-C-0-05-AR-F-WE2_J009_4880
192-XP_mbrola-is.it.question-yn-delex-48-A-NO-5-K-F-WE2_J009_4880	ça s'est bien passé ?	XP_mbrola	48	yn	NO	delex	is.it.question	A	F	K	DC528	05	192	NO	NO	4	NO	NO	YES	NO	ça s'est bien passé ?	YES		WE2_J009_4880																										spk1	176-yn-DE-60-A-0-05-AR-F-WE2_J009_4880		15/25	176-yn-DE-60-B-0-05-AR-F-WE2_J009_4880
108-XP_delex-is.it.decla-whexsitu-delex-FI-FI-FI-11-MT-F-quel_ancien_cinéma_la_ville_a_détruit	quel ancien cinéma la ville a détruit ?	XP_delex	41	whexsitu	NO	delex	is.it.decla	FI	F	MT	FI	11	108	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	198-we-DE-FI-FI-0-11-MT-F-quel_ancien_cinéma_la_ville_a_détruit			
087-XP_delex-is.it.decla-whexclamative-delex-FI-FI-FI-12-MT-F-quel_appétissant_repas_il_nous_a_préparé	quel appétissant repas il nous a préparé !	XP_delex	42	whexclamative	NO	delex	is.it.decla	FI	F	MT	FI	12	087	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	229-ex-DE-FI-FI-0-12-MT-F-quel_appétissant_repas_il_nous_a_préparé			
112-XP_delex-is.it.question-whexsitu-delex-FI-FI-FI-11-SI-M-quel_chaton_mignon_charlotte_a_adopté	quel chaton mignon Charlotte a adopté ?	XP_delex	43	whexsitu	YES	delex	is.it.question	FI	M	SI	FI	11	112	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	203-we-CL-FI-FI-0-11-SI-M-quel_chaton_mignon_charlotte_a_adopté			
104-XP_delex-is.it.decla-whexsitu-delex-FI-FI-FI-9-LU-M-quel_curieux_jeu_le_croupier_adore	quel curieux jeu le croupier adore ?	XP_delex	44	whexsitu	YES	delex	is.it.decla	FI	M	LU	FI	9	104	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	186-we-OR-FI-FI-0-9-LU-M-quel_curieux_jeu_le_croupier_adore			
098-XP_delex-is.it.question-whexclamative-delex-FI-FI-FI-11-SI-M-quel_énorme_bâtiment_il_a_construit	quel énorme bâtiment il a construit !	XP_delex	45	whexclamative	NO	delex	is.it.question	FI	M	SI	FI	11	098	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	236-ex-DE-FI-FI-0-11-SI-M-quel_énorme_bâtiment_il_a_construit			
086-XP_delex-is.it.decla-whexclamative-delex-FI-FI-FI-10-MR-F-quel_époustouflant_spectacle_ils_ont_vu	quel époustouflant spectacle ils ont vu !	XP_delex	46	whexclamative	NO	delex	is.it.decla	FI	F	MR	FI	10	086	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	222-ex-DE-FI-FI-0-10-MR-F-quel_époustouflant_spectacle_ils_ont_vu			
096-XP_delex-is.it.question-whexclamative-delex-FI-FI-FI-10-MR-F-quel_étonnant_programme_il_a_prévu	quel étonnant programme il a prévu !	XP_delex	47	whexclamative	NO	delex	is.it.question	FI	F	MR	FI	10	096	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	223-ex-DE-FI-FI-0-10-MR-F-quel_étonnant_programme_il_a_prévu			
101-XP_delex-is.it.decla-whexsitu-delex-FI-FI-FI-14-MT-F-quel_étudiant_intelligent_a_écrit_ce_devoir	quel étudiant intelligent a écrit ce devoir ?	XP_delex	48	whexsitu	YES	delex	is.it.decla	FI	F	MT	FI	14	101	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	195-we-CL-FI-FI-0-14-MT-F-quel_étudiant_intelligent_a_écrit_ce_devoir			
116-XP_delex-is.it.question-whexsitu-delex-FI-FI-FI-12-MR-F-quel_excellent_dessert_paul_a_apporté	quel excellent dessert Paul a apporté ?	XP_delex	49	whexsitu	NO	delex	is.it.question	FI	F	MR	FI	12	116	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	190-we-DE-FI-FI-0-12-MR-F-quel_excellent_dessert_paul_a_apporté			
083-XP_delex-is.it.decla-whexclamative-delex-FI-FI-FI-11-SI-M-quel_garçon_adorable_elle_a_rencontré	quel garçon adorable elle a rencontré !	XP_delex	50	whexclamative	YES	delex	is.it.decla	FI	M	SI	FI	11	083	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	234-ex-CL-FI-FI-0-11-SI-M-quel_garçon_adorable_elle_a_rencontré			
111-XP_delex-is.it.question-whexsitu-delex-FI-FI-FI-11-MT-F-quel_gentil_garçon_a_envoyé_cette_lettre	quel gentil garçon a envoyé cette lettre ?	XP_delex	51	whexsitu	YES	delex	is.it.question	FI	F	MT	FI	11	111	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	196-we-CL-FI-FI-0-11-MT-F-quel_gentil_garçon_a_envoyé_cette_lettre			
085-XP_delex-is.it.decla-whexclamative-delex-FI-FI-FI-8-LU-M-quel_homme_grand_sophie_a_battu	quel homme grand Sophie a battu !	XP_delex	52	whexclamative	NO	delex	is.it.decla	FI	M	LU	FI	8	085	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	214-ex-DE-FI-FI-0-8-LU-M-quel_homme_grand_sophie_a_battu			
