sentence_key	OLD1_sentence_key	texte_expe	item	type-de-phrase	audio_type	task_question_type	list	spk_sex	spk_id	num_syll	stim_num	wh-type	presence-eske	The Voice Contest	wh-in-situ-final	func-wh	OK_praat_seg	neg	texte	OK_Expe_perception	dossier-brat	OLDsentence_key	nombre-de-mots	pos-wh	quality-wh	rheto-wh	subj-DP	subj-clit	subj-ce	nombre-subj	inverted-subj	comp	nombre-comp	lex-restr	partitif	est-ce-que	nombre_verbes	flexion-et	type-de-verbe-et	extraction-site	notes	partie-a-enlever	nombre-partie-a-enlever-mots	nombre-mots-a-enlever	dislocation-droite	attention-dernier-mot	fin-partie-enlever	locuteur	texte_turn_brut	spk_age	OLD_sentence_key
229-is.it.question-yn-DE-39-A-0-13-AM-F-WE2_A025_9133	155-yn-DE-39-A-0-13-AM-F-WE2_A025_9133	tu connaissais avant d'habiter sur orléans ? 	39	yes-no	delex	is.it.decla	A	F	ch_PP6	13	229	NO	NO	4	NO	NO	YES	NO	tu connaissais avant d'habiter sur Orléans ? 	YES	whisf-eslo2-yn	WE2_A025_9133	6	NO	NO	NO	NO	subj-clitic	NO	1	NO	NO	0	NO	NO	0	1	NON	NON	NO	NO	NO	0	0	NO	NO	NO	spk1	tu connaissais avant d'habiter sur Orléans ?	NOAGE	155-yn-DE-39-B-0-13-AM-F-WE2_A025_9133
230-is.it.question-yn-CL-39-B-0-13-AM-F-WE2_A025_9133	035-yn-CL-39-B-0-13-AM-F-WE2_A025_9133	tu connaissais avant d'habiter sur orléans ? 	39	yes-no	clair	is.it.question	B	F	ch_PP6	13	230	NO	NO	4	NO	NO	YES	NO	tu connaissais avant d'habiter sur Orléans ? 	YES	whisf-eslo2-yn	WE2_A025_9133	6	NO	NO	NO	NO	subj-clitic	NO	1	NO	NO	0	NO	NO	0	1	NON	NON	NO	NO	NO	0	0	NO	NO	NO	spk1	tu connaissais avant d'habiter sur Orléans ?	NOAGE	035-yn-CL-39-C-0-13-AM-F-WE2_A025_9133
231-is.it.question-yn-OR-39-C-0-13-AM-F-WE2_A025_9133	095-yn-OR-39-C-0-13-AM-F-WE2_A025_9133	tu connaissais avant d'habiter sur orléans ? 	39	yes-no	orig	is.it.question	C	F	ch_PP6	13	231	NO	NO	4	NO	NO	YES	NO	tu connaissais avant d'habiter sur Orléans ? 	YES	whisf-eslo2-yn	WE2_A025_9133	6	NO	NO	NO	NO	subj-clitic	NO	1	NO	NO	0	NO	NO	0	1	NON	NON	NO	NO	NO	0	0	NO	NO	NO	spk1	tu connaissais avant d'habiter sur Orléans ?	NOAGE	095-yn-OR-39-A-0-13-AM-F-WE2_A025_9133
232-is.it.question-yn-DE-39-A-0-13-AM-F-WE2_A025_9133	155-yn-DE-39-A-0-13-AM-F-WE2_A025_9133	tu connaissais avant d'habiter sur orléans ? 	39	yes-no	delex	is.it.question	D	F	ch_PP6	13	232	NO	NO	4	NO	NO	YES	NO	tu connaissais avant d'habiter sur Orléans ? 	YES	whisf-eslo2-yn	WE2_A025_9133	6	NO	NO	NO	NO	subj-clitic	NO	1	NO	NO	0	NO	NO	0	1	NON	NON	NO	NO	NO	0	0	NO	NO	NO	spk1	tu connaissais avant d'habiter sur Orléans ?	NOAGE	155-yn-DE-39-B-0-13-AM-F-WE2_A025_9133
233-is.it.question-yn-CL-39-B-0-13-AM-F-WE2_A025_9133	035-yn-CL-39-B-0-13-AM-F-WE2_A025_9133	tu connaissais avant d'habiter sur orléans ? 	39	yes-no	clair	is.it.decla	E	F	ch_PP6	13	233	NO	NO	4	NO	NO	YES	NO	tu connaissais avant d'habiter sur Orléans ? 	YES	whisf-eslo2-yn	WE2_A025_9133	6	NO	NO	NO	NO	subj-clitic	NO	1	NO	NO	0	NO	NO	0	1	NON	NON	NO	NO	NO	0	0	NO	NO	NO	spk1	tu connaissais avant d'habiter sur Orléans ?	NOAGE	035-yn-CL-39-C-0-13-AM-F-WE2_A025_9133
234-is.it.question-yn-OR-39-C-0-13-AM-F-WE2_A025_9133	095-yn-OR-39-C-0-13-AM-F-WE2_A025_9133	tu connaissais avant d'habiter sur orléans ? 	39	yes-no	orig	is.it.decla	F	F	ch_PP6	13	234	NO	NO	4	NO	NO	YES	NO	tu connaissais avant d'habiter sur Orléans ? 	YES	whisf-eslo2-yn	WE2_A025_9133	6	NO	NO	NO	NO	subj-clitic	NO	1	NO	NO	0	NO	NO	0	1	NON	NON	NO	NO	NO	0	0	NO	NO	NO	spk1	tu connaissais avant d'habiter sur Orléans ?	NOAGE	095-yn-OR-39-A-0-13-AM-F-WE2_A025_9133
235-is.it.question-yn-CL-40-A-0-06-AF-F-WE2_F003_3029	036-yn-CL-40-A-0-06-AF-F-WE2_F003_3029	vous retapez votre maison ?	40	yes-no	clair	is.it.question	A	F	ch_AC7	6	235	NO	NO	3	NO	NO	YES	NO	alors j- si j'ai bien compris vous vous retapez votre maison ?	YES		WE2_F003_3029																										spk1		NOAGE	036-yn-CL-40-A-0-06-AF-F-WE2_F003_3029
236-is.it.question-yn-OR-40-B-0-06-AF-F-WE2_F003_3029	096-yn-OR-40-B-0-06-AF-F-WE2_F003_3029	vous retapez votre maison ?	40	yes-no	orig	is.it.question	B	F	ch_AC7	6	236	NO	NO	3	NO	NO	YES	NO	alors j- si j'ai bien compris vous vous retapez votre maison ?	YES		WE2_F003_3029																										spk1		NOAGE	096-yn-OR-40-B-0-06-AF-F-WE2_F003_3029
237-is.it.question-yn-DE-40-C-0-06-AF-F-WE2_F003_3029	156-yn-DE-40-C-0-06-AF-F-WE2_F003_3029	vous retapez votre maison ?	40	yes-no	delex	is.it.question	C	F	ch_AC7	6	237	NO	NO	3	NO	NO	YES	NO	alors j- si j'ai bien compris vous vous retapez votre maison ?	YES		WE2_F003_3029																										spk1		NOAGE	156-yn-DE-40-C-0-06-AF-F-WE2_F003_3029
238-is.it.question-yn-CL-40-A-0-06-AF-F-WE2_F003_3029	036-yn-CL-40-A-0-06-AF-F-WE2_F003_3029	vous retapez votre maison ?	40	yes-no	clair	is.it.decla	D	F	ch_AC7	6	238	NO	NO	3	NO	NO	YES	NO	alors j- si j'ai bien compris vous vous retapez votre maison ?	YES		WE2_F003_3029																										spk1		NOAGE	036-yn-CL-40-A-0-06-AF-F-WE2_F003_3029
239-is.it.question-yn-OR-40-B-0-06-AF-F-WE2_F003_3029	096-yn-OR-40-B-0-06-AF-F-WE2_F003_3029	vous retapez votre maison ?	40	yes-no	orig	is.it.decla	E	F	ch_AC7	6	239	NO	NO	3	NO	NO	YES	NO	alors j- si j'ai bien compris vous vous retapez votre maison ?	YES		WE2_F003_3029																										spk1		NOAGE	096-yn-OR-40-B-0-06-AF-F-WE2_F003_3029
240-is.it.question-yn-DE-40-C-0-06-AF-F-WE2_F003_3029	156-yn-DE-40-C-0-06-AF-F-WE2_F003_3029	vous retapez votre maison ?	40	yes-no	delex	is.it.decla	F	F	ch_AC7	6	240	NO	NO	3	NO	NO	YES	NO	alors j- si j'ai bien compris vous vous retapez votre maison ?	YES		WE2_F003_3029																										spk1		NOAGE	156-yn-DE-40-C-0-06-AF-F-WE2_F003_3029
241-is.it.question-yn-OR-41-A-0-07-AF-F-WE2_F003_3392	097-yn-OR-41-A-0-07-AF-F-WE2_F003_3392	vous avez des permanences ?	41	yes-no	orig	is.it.question	A	F	ch_AC7	7	241	NO	NO	3	NO	NO	YES	NO	donc vous avez des permanences ?	YES		WE2_F003_3392																										spk1		NOAGE	097-yn-OR-41-C-0-07-AF-F-WE2_F003_3392
242-is.it.question-yn-DE-41-B-0-07-AF-F-WE2_F003_3392	157-yn-DE-41-B-0-07-AF-F-WE2_F003_3392	vous avez des permanences ?	41	yes-no	delex	is.it.question	B	F	ch_AC7	7	242	NO	NO	3	NO	NO	YES	NO	donc vous avez des permanences ?	YES		WE2_F003_3392																										spk1		NOAGE	157-yn-DE-41-A-0-07-AF-F-WE2_F003_3392
243-is.it.question-yn-CL-41-C-0-07-AF-F-WE2_F003_3392	037-yn-CL-41-C-0-07-AF-F-WE2_F003_3392	vous avez des permanences ?	41	yes-no	clair	is.it.decla	C	F	ch_AC7	7	243	NO	NO	3	NO	NO	YES	NO	donc vous avez des permanences ?	YES		WE2_F003_3392																										spk1		NOAGE	037-yn-CL-41-B-0-07-AF-F-WE2_F003_3392
244-is.it.question-yn-OR-41-A-0-07-AF-F-WE2_F003_3392	097-yn-OR-41-A-0-07-AF-F-WE2_F003_3392	vous avez des permanences ?	41	yes-no	orig	is.it.decla	D	F	ch_AC7	7	244	NO	NO	3	NO	NO	YES	NO	donc vous avez des permanences ?	YES		WE2_F003_3392																										spk1		NOAGE	097-yn-OR-41-C-0-07-AF-F-WE2_F003_3392
245-is.it.question-yn-DE-41-B-0-07-AF-F-WE2_F003_3392	157-yn-DE-41-B-0-07-AF-F-WE2_F003_3392	vous avez des permanences ?	41	yes-no	delex	is.it.decla	E	F	ch_AC7	7	245	NO	NO	3	NO	NO	YES	NO	donc vous avez des permanences ?	YES		WE2_F003_3392																										spk1		NOAGE	157-yn-DE-41-A-0-07-AF-F-WE2_F003_3392
246-is.it.question-yn-CL-41-C-0-07-AF-F-WE2_F003_3392	037-yn-CL-41-C-0-07-AF-F-WE2_F003_3392	vous avez des permanences ?	41	yes-no	clair	is.it.question	F	F	ch_AC7	7	246	NO	NO	3	NO	NO	YES	NO	donc vous avez des permanences ?	YES		WE2_F003_3392																										spk1		NOAGE	037-yn-CL-41-B-0-07-AF-F-WE2_F003_3392
247-is.it.question-yn-DE-42-A-0-07-AF-F-WE2_F003_4258	158-yn-DE-42-A-0-07-AF-F-WE2_F003_4258	vous faites toujours du vélo ?	42	yes-no	delex	is.it.question	A	F	ch_AC7	7	247	NO	NO	3	NO	NO	YES	NO	vous faites toujours du vélo ?	YES		WE2_F003_4258																										spk1		NOAGE	158-yn-DE-42-B-0-07-AF-F-WE2_F003_4258
248-is.it.question-yn-CL-42-B-0-07-AF-F-WE2_F003_4258	038-yn-CL-42-B-0-07-AF-F-WE2_F003_4258	vous faites toujours du vélo ?	42	yes-no	clair	is.it.decla	B	F	ch_AC7	7	248	NO	NO	3	NO	NO	YES	NO	vous faites toujours du vélo ?	YES		WE2_F003_4258																										spk1		NOAGE	038-yn-CL-42-C-0-07-AF-F-WE2_F003_4258
249-is.it.question-yn-OR-42-C-0-07-AF-F-WE2_F003_4258	098-yn-OR-42-C-0-07-AF-F-WE2_F003_4258	vous faites toujours du vélo ?	42	yes-no	orig	is.it.decla	C	F	ch_AC7	7	249	NO	NO	3	NO	NO	YES	NO	vous faites toujours du vélo ?	YES		WE2_F003_4258																										spk1		NOAGE	098-yn-OR-42-A-0-07-AF-F-WE2_F003_4258
250-is.it.question-yn-DE-42-A-0-07-AF-F-WE2_F003_4258	158-yn-DE-42-A-0-07-AF-F-WE2_F003_4258	vous faites toujours du vélo ?	42	yes-no	delex	is.it.decla	D	F	ch_AC7	7	250	NO	NO	3	NO	NO	YES	NO	vous faites toujours du vélo ?	YES		WE2_F003_4258																										spk1		NOAGE	158-yn-DE-42-B-0-07-AF-F-WE2_F003_4258
251-is.it.question-yn-CL-42-B-0-07-AF-F-WE2_F003_4258	038-yn-CL-42-B-0-07-AF-F-WE2_F003_4258	vous faites toujours du vélo ?	42	yes-no	clair	is.it.question	E	F	ch_AC7	7	251	NO	NO	3	NO	NO	YES	NO	vous faites toujours du vélo ?	YES		WE2_F003_4258																										spk1		NOAGE	038-yn-CL-42-C-0-07-AF-F-WE2_F003_4258
252-is.it.question-yn-OR-42-C-0-07-AF-F-WE2_F003_4258	098-yn-OR-42-C-0-07-AF-F-WE2_F003_4258	vous faites toujours du vélo ?	42	yes-no	orig	is.it.question	F	F	ch_AC7	7	252	NO	NO	3	NO	NO	YES	NO	vous faites toujours du vélo ?	YES		WE2_F003_4258																										spk1		NOAGE	098-yn-OR-42-A-0-07-AF-F-WE2_F003_4258
253-is.it.question-yn-CL-43-A-0-08-AF-F-WE2_F003_7082	039-yn-CL-43-A-0-08-AF-F-WE2_F003_7082	vous l'écoutez à la radio ?	43	yes-no	clair	is.it.decla	A	F	ch_AC7	8	253	NO	NO	4	NO	NO	YES	NO	la musique vous l'écoutez à la radio ?	YES		WE2_F003_7082																										spk1		NOAGE	039-yn-CL-43-A-0-08-AF-F-WE2_F003_7082
254-is.it.question-yn-OR-43-B-0-08-AF-F-WE2_F003_7082	099-yn-OR-43-B-0-08-AF-F-WE2_F003_7082	vous l'écoutez à la radio ?	43	yes-no	orig	is.it.decla	B	F	ch_AC7	8	254	NO	NO	4	NO	NO	YES	NO	la musique vous l'écoutez à la radio ?	YES		WE2_F003_7082																										spk1		NOAGE	099-yn-OR-43-B-0-08-AF-F-WE2_F003_7082
255-is.it.question-yn-DE-43-C-0-08-AF-F-WE2_F003_7082	159-yn-DE-43-C-0-08-AF-F-WE2_F003_7082	vous l'écoutez à la radio ?	43	yes-no	delex	is.it.decla	C	F	ch_AC7	8	255	NO	NO	4	NO	NO	YES	NO	la musique vous l'écoutez à la radio ?	YES		WE2_F003_7082																										spk1		NOAGE	159-yn-DE-43-C-0-08-AF-F-WE2_F003_7082
256-is.it.question-yn-CL-43-A-0-08-AF-F-WE2_F003_7082	039-yn-CL-43-A-0-08-AF-F-WE2_F003_7082	vous l'écoutez à la radio ?	43	yes-no	clair	is.it.question	D	F	ch_AC7	8	256	NO	NO	4	NO	NO	YES	NO	la musique vous l'écoutez à la radio ?	YES		WE2_F003_7082																										spk1		NOAGE	039-yn-CL-43-A-0-08-AF-F-WE2_F003_7082
257-is.it.question-yn-OR-43-B-0-08-AF-F-WE2_F003_7082	099-yn-OR-43-B-0-08-AF-F-WE2_F003_7082	vous l'écoutez à la radio ?	43	yes-no	orig	is.it.question	E	F	ch_AC7	8	257	NO	NO	4	NO	NO	YES	NO	la musique vous l'écoutez à la radio ?	YES		WE2_F003_7082																										spk1		NOAGE	099-yn-OR-43-B-0-08-AF-F-WE2_F003_7082
258-is.it.question-yn-DE-43-C-0-08-AF-F-WE2_F003_7082	159-yn-DE-43-C-0-08-AF-F-WE2_F003_7082	vous l'écoutez à la radio ?	43	yes-no	delex	is.it.question	F	F	ch_AC7	8	258	NO	NO	4	NO	NO	YES	NO	la musique vous l'écoutez à la radio ?	YES		WE2_F003_7082																										spk1		NOAGE	159-yn-DE-43-C-0-08-AF-F-WE2_F003_7082
259-is.it.question-yn-OR-44-A-0-05-BA-F-WE2_J001_5074	100-yn-OR-44-A-0-05-BA-F-WE2_J001_5074	tu trouves qu'on parle bien ?	44	yes-no	orig	is.it.decla	A	F	WT646	5	259	NO	NO	3	NO	NO	YES	NO	tu trouves qu'on parle bien ?	YES		WE2_J001_5074																										spk1		NOAGE	100-yn-OR-44-C-0-05-BA-F-WE2_J001_5074
260-is.it.question-yn-DE-44-B-0-05-BA-F-WE2_J001_5074	160-yn-DE-44-B-0-05-BA-F-WE2_J001_5074	tu trouves qu'on parle bien ?	44	yes-no	delex	is.it.decla	B	F	WT646	5	260	NO	NO	3	NO	NO	YES	NO	tu trouves qu'on parle bien ?	YES		WE2_J001_5074																										spk1		NOAGE	160-yn-DE-44-A-0-05-BA-F-WE2_J001_5074
261-is.it.question-yn-CL-44-C-0-05-BA-F-WE2_J001_5074	040-yn-CL-44-C-0-05-BA-F-WE2_J001_5074	tu trouves qu'on parle bien ?	44	yes-no	clair	is.it.question	C	F	WT646	5	261	NO	NO	3	NO	NO	YES	NO	tu trouves qu'on parle bien ?	YES		WE2_J001_5074																										spk1		NOAGE	040-yn-CL-44-B-0-05-BA-F-WE2_J001_5074
262-is.it.question-yn-OR-44-A-0-05-BA-F-WE2_J001_5074	100-yn-OR-44-A-0-05-BA-F-WE2_J001_5074	tu trouves qu'on parle bien ?	44	yes-no	orig	is.it.question	D	F	WT646	5	262	NO	NO	3	NO	NO	YES	NO	tu trouves qu'on parle bien ?	YES		WE2_J001_5074																										spk1		NOAGE	100-yn-OR-44-C-0-05-BA-F-WE2_J001_5074
263-is.it.question-yn-DE-44-B-0-05-BA-F-WE2_J001_5074	160-yn-DE-44-B-0-05-BA-F-WE2_J001_5074	tu trouves qu'on parle bien ?	44	yes-no	delex	is.it.question	E	F	WT646	5	263	NO	NO	3	NO	NO	YES	NO	tu trouves qu'on parle bien ?	YES		WE2_J001_5074																										spk1		NOAGE	160-yn-DE-44-A-0-05-BA-F-WE2_J001_5074
264-is.it.question-yn-CL-44-C-0-05-BA-F-WE2_J001_5074	040-yn-CL-44-C-0-05-BA-F-WE2_J001_5074	tu trouves qu'on parle bien ?	44	yes-no	clair	is.it.decla	F	F	WT646	5	264	NO	NO	3	NO	NO	YES	NO	tu trouves qu'on parle bien ?	YES		WE2_J001_5074																										spk1		NOAGE	040-yn-CL-44-B-0-05-BA-F-WE2_J001_5074
265-is.it.question-yn-DE-45-A-0-05-BA-F-WE2_J001_5188	161-yn-DE-45-A-0-05-BA-F-WE2_J001_5188	tu parles d'autres langues ?	45	yes-no	delex	is.it.decla	A	F	WT646	5	265	NO	NO	3	NO	NO	YES	NO	et toi tu parles d'autres langues ?	YES		WE2_J001_5188																										spk1		NOAGE	161-yn-DE-45-B-0-05-BA-F-WE2_J001_5188
266-is.it.question-yn-CL-45-B-0-05-BA-F-WE2_J001_5188	041-yn-CL-45-B-0-05-BA-F-WE2_J001_5188	tu parles d'autres langues ?	45	yes-no	clair	is.it.question	B	F	WT646	5	266	NO	NO	3	NO	NO	YES	NO	et toi tu parles d'autres langues ?	YES		WE2_J001_5188																										spk1		NOAGE	041-yn-CL-45-C-0-05-BA-F-WE2_J001_5188
267-is.it.question-yn-OR-45-C-0-05-BA-F-WE2_J001_5188	101-yn-OR-45-C-0-05-BA-F-WE2_J001_5188	tu parles d'autres langues ?	45	yes-no	orig	is.it.question	C	F	WT646	5	267	NO	NO	3	NO	NO	YES	NO	et toi tu parles d'autres langues ?	YES		WE2_J001_5188																										spk1		NOAGE	101-yn-OR-45-A-0-05-BA-F-WE2_J001_5188
268-is.it.question-yn-DE-45-A-0-05-BA-F-WE2_J001_5188	161-yn-DE-45-A-0-05-BA-F-WE2_J001_5188	tu parles d'autres langues ?	45	yes-no	delex	is.it.question	D	F	WT646	5	268	NO	NO	3	NO	NO	YES	NO	et toi tu parles d'autres langues ?	YES		WE2_J001_5188																										spk1		NOAGE	161-yn-DE-45-B-0-05-BA-F-WE2_J001_5188
269-is.it.question-yn-CL-45-B-0-05-BA-F-WE2_J001_5188	041-yn-CL-45-B-0-05-BA-F-WE2_J001_5188	tu parles d'autres langues ?	45	yes-no	clair	is.it.decla	E	F	WT646	5	269	NO	NO	3	NO	NO	YES	NO	et toi tu parles d'autres langues ?	YES		WE2_J001_5188																										spk1		NOAGE	041-yn-CL-45-C-0-05-BA-F-WE2_J001_5188
270-is.it.question-yn-OR-45-C-0-05-BA-F-WE2_J001_5188	101-yn-OR-45-C-0-05-BA-F-WE2_J001_5188	tu parles d'autres langues ?	45	yes-no	orig	is.it.decla	F	F	WT646	5	270	NO	NO	3	NO	NO	YES	NO	et toi tu parles d'autres langues ?	YES		WE2_J001_5188																										spk1		NOAGE	101-yn-OR-45-A-0-05-BA-F-WE2_J001_5188
271-is.it.question-yn-CL-46-A-0-06-BA-F-WE2_J002_1489	042-yn-CL-46-A-0-06-BA-F-WE2_J002_1489	il pratique le vélo ?	46	yes-no	clair	is.it.question	A	F	WT646	6	271	NO	NO	3	NO	NO	YES	NO	et lui euh il pratique le vélo ?	YES		WE2_J002_1489																										spk2		NOAGE	042-yn-CL-46-A-0-06-BA-F-WE2_J002_1489
272-is.it.question-yn-OR-46-B-0-06-BA-F-WE2_J002_1489	102-yn-OR-46-B-0-06-BA-F-WE2_J002_1489	il pratique le vélo ?	46	yes-no	orig	is.it.question	B	F	WT646	6	272	NO	NO	3	NO	NO	YES	NO	et lui euh il pratique le vélo ?	YES		WE2_J002_1489																										spk2		NOAGE	102-yn-OR-46-B-0-06-BA-F-WE2_J002_1489
273-is.it.question-yn-DE-46-C-0-06-BA-F-WE2_J002_1489	162-yn-DE-46-C-0-06-BA-F-WE2_J002_1489	il pratique le vélo ?	46	yes-no	delex	is.it.question	C	F	WT646	6	273	NO	NO	3	NO	NO	YES	NO	et lui euh il pratique le vélo ?	YES		WE2_J002_1489																										spk2		NOAGE	162-yn-DE-46-C-0-06-BA-F-WE2_J002_1489
274-is.it.question-yn-CL-46-A-0-06-BA-F-WE2_J002_1489	042-yn-CL-46-A-0-06-BA-F-WE2_J002_1489	il pratique le vélo ?	46	yes-no	clair	is.it.decla	D	F	WT646	6	274	NO	NO	3	NO	NO	YES	NO	et lui euh il pratique le vélo ?	YES		WE2_J002_1489																										spk2		NOAGE	042-yn-CL-46-A-0-06-BA-F-WE2_J002_1489
275-is.it.question-yn-OR-46-B-0-06-BA-F-WE2_J002_1489	102-yn-OR-46-B-0-06-BA-F-WE2_J002_1489	il pratique le vélo ?	46	yes-no	orig	is.it.decla	E	F	WT646	6	275	NO	NO	3	NO	NO	YES	NO	et lui euh il pratique le vélo ?	YES		WE2_J002_1489																										spk2		NOAGE	102-yn-OR-46-B-0-06-BA-F-WE2_J002_1489
276-is.it.question-yn-DE-46-C-0-06-BA-F-WE2_J002_1489	162-yn-DE-46-C-0-06-BA-F-WE2_J002_1489	il pratique le vélo ?	46	yes-no	delex	is.it.decla	F	F	WT646	6	276	NO	NO	3	NO	NO	YES	NO	et lui euh il pratique le vélo ?	YES		WE2_J002_1489																										spk2		NOAGE	162-yn-DE-46-C-0-06-BA-F-WE2_J002_1489
277-is.it.question-yn-OR-47-A-0-11-BA-F-WE2_J002_1647	103-yn-OR-47-A-0-11-BA-F-WE2_J002_1647	c'était à une occasion particulière ?	47	yes-no	orig	is.it.question	A	F	WT646	11	277	NO	NO	3	NO	NO	YES	NO	c'était à une occasion particulière ?	YES		WE2_J002_1647																										spk2		NOAGE	103-yn-OR-47-C-0-11-BA-F-WE2_J002_1647
278-is.it.question-yn-DE-47-B-0-11-BA-F-WE2_J002_1647	163-yn-DE-47-B-0-11-BA-F-WE2_J002_1647	c'était à une occasion particulière ?	47	yes-no	delex	is.it.question	B	F	WT646	11	278	NO	NO	3	NO	NO	YES	NO	c'était à une occasion particulière ?	YES		WE2_J002_1647																										spk2		NOAGE	163-yn-DE-47-A-0-11-BA-F-WE2_J002_1647
279-is.it.question-yn-CL-47-C-0-11-BA-F-WE2_J002_1647	043-yn-CL-47-C-0-11-BA-F-WE2_J002_1647	c'était à une occasion particulière ?	47	yes-no	clair	is.it.decla	C	F	WT646	11	279	NO	NO	3	NO	NO	YES	NO	c'était à une occasion particulière ?	YES		WE2_J002_1647																										spk2		NOAGE	043-yn-CL-47-B-0-11-BA-F-WE2_J002_1647
280-is.it.question-yn-OR-47-A-0-11-BA-F-WE2_J002_1647	103-yn-OR-47-A-0-11-BA-F-WE2_J002_1647	c'était à une occasion particulière ?	47	yes-no	orig	is.it.decla	D	F	WT646	11	280	NO	NO	3	NO	NO	YES	NO	c'était à une occasion particulière ?	YES		WE2_J002_1647																										spk2		NOAGE	103-yn-OR-47-C-0-11-BA-F-WE2_J002_1647
281-is.it.question-yn-DE-47-B-0-11-BA-F-WE2_J002_1647	163-yn-DE-47-B-0-11-BA-F-WE2_J002_1647	c'était à une occasion particulière ?	47	yes-no	delex	is.it.decla	E	F	WT646	11	281	NO	NO	3	NO	NO	YES	NO	c'était à une occasion particulière ?	YES		WE2_J002_1647																										spk2		NOAGE	163-yn-DE-47-A-0-11-BA-F-WE2_J002_1647
282-is.it.question-yn-CL-47-C-0-11-BA-F-WE2_J002_1647	043-yn-CL-47-C-0-11-BA-F-WE2_J002_1647	c'était à une occasion particulière ?	47	yes-no	clair	is.it.question	F	F	WT646	11	282	NO	NO	3	NO	NO	YES	NO	c'était à une occasion particulière ?	YES		WE2_J002_1647																										spk2		NOAGE	043-yn-CL-47-B-0-11-BA-F-WE2_J002_1647
283-is.it.question-yn-DE-48-A-0-05-AR-F-WE2_J003_162	164-yn-DE-48-A-0-05-AR-F-WE2_J003_162	t'as déjà voyagé ?	48	yes-no	delex	is.it.question	A	F	DC528	5	283	NO	NO	4	NO	NO	YES	NO	et t'as déjà voyagé ?	YES		WE2_J003_162																										spk1		15/25	164-yn-DE-48-B-0-05-AR-F-WE2_J003_162
284-is.it.question-yn-CL-48-B-0-05-AR-F-WE2_J003_162	044-yn-CL-48-B-0-05-AR-F-WE2_J003_162	t'as déjà voyagé ?	48	yes-no	clair	is.it.decla	B	F	DC528	5	284	NO	NO	4	NO	NO	YES	NO	et t'as déjà voyagé ?	YES		WE2_J003_162																										spk1		15/25	044-yn-CL-48-C-0-05-AR-F-WE2_J003_162
285-is.it.question-yn-OR-48-C-0-05-AR-F-WE2_J003_162	104-yn-OR-48-C-0-05-AR-F-WE2_J003_162	t'as déjà voyagé ?	48	yes-no	orig	is.it.decla	C	F	DC528	5	285	NO	NO	4	NO	NO	YES	NO	et t'as déjà voyagé ?	YES		WE2_J003_162																										spk1		15/25	104-yn-OR-48-A-0-05-AR-F-WE2_J003_162
286-is.it.question-yn-DE-48-A-0-05-AR-F-WE2_J003_162	164-yn-DE-48-A-0-05-AR-F-WE2_J003_162	t'as déjà voyagé ?	48	yes-no	delex	is.it.decla	D	F	DC528	5	286	NO	NO	4	NO	NO	YES	NO	et t'as déjà voyagé ?	YES		WE2_J003_162																										spk1		15/25	164-yn-DE-48-B-0-05-AR-F-WE2_J003_162
287-is.it.question-yn-CL-48-B-0-05-AR-F-WE2_J003_162	044-yn-CL-48-B-0-05-AR-F-WE2_J003_162	t'as déjà voyagé ?	48	yes-no	clair	is.it.question	E	F	DC528	5	287	NO	NO	4	NO	NO	YES	NO	et t'as déjà voyagé ?	YES		WE2_J003_162																										spk1		15/25	044-yn-CL-48-C-0-05-AR-F-WE2_J003_162
288-is.it.question-yn-OR-48-C-0-05-AR-F-WE2_J003_162	104-yn-OR-48-C-0-05-AR-F-WE2_J003_162	t'as déjà voyagé ?	48	yes-no	orig	is.it.question	F	F	DC528	5	288	NO	NO	4	NO	NO	YES	NO	et t'as déjà voyagé ?	YES		WE2_J003_162																										spk1		15/25	104-yn-OR-48-A-0-05-AR-F-WE2_J003_162
289-is.it.question-yn-CL-49-A-0-04-AR-F-WE2_J003_2511	045-yn-CL-49-A-0-04-AR-F-WE2_J003_2511	t'y vas toute seule ?	49	yes-no	clair	is.it.decla	A	F	DC528	4	289	NO	NO	4	NO	NO	YES	NO	et t'y vas toute seule ?	YES		WE2_J003_2511																										spk1		15/25	045-yn-CL-49-A-0-04-AR-F-WE2_J003_2511
290-is.it.question-yn-OR-49-B-0-04-AR-F-WE2_J003_2511	105-yn-OR-49-B-0-04-AR-F-WE2_J003_2511	t'y vas toute seule ?	49	yes-no	orig	is.it.decla	B	F	DC528	4	290	NO	NO	4	NO	NO	YES	NO	et t'y vas toute seule ?	YES		WE2_J003_2511																										spk1		15/25	105-yn-OR-49-B-0-04-AR-F-WE2_J003_2511
291-is.it.question-yn-DE-49-C-0-04-AR-F-WE2_J003_2511	165-yn-DE-49-C-0-04-AR-F-WE2_J003_2511	t'y vas toute seule ?	49	yes-no	delex	is.it.decla	C	F	DC528	4	291	NO	NO	4	NO	NO	YES	NO	et t'y vas toute seule ?	YES		WE2_J003_2511																										spk1		15/25	165-yn-DE-49-C-0-04-AR-F-WE2_J003_2511
292-is.it.question-yn-CL-49-A-0-04-AR-F-WE2_J003_2511	045-yn-CL-49-A-0-04-AR-F-WE2_J003_2511	t'y vas toute seule ?	49	yes-no	clair	is.it.question	D	F	DC528	4	292	NO	NO	4	NO	NO	YES	NO	et t'y vas toute seule ?	YES		WE2_J003_2511																										spk1		15/25	045-yn-CL-49-A-0-04-AR-F-WE2_J003_2511
